Date,Open,High,Low,Close,Adj Close,Volume
1999-10-14,17765.750000,17941.509766,17702.240234,17780.259766,17780.259766,0
1999-10-15,17779.779297,17808.439453,17511.109375,17601.570313,17601.570313,0
1999-10-18,17568.919922,17568.919922,17194.029297,17275.330078,17275.330078,0
1999-10-19,17325.039063,17377.279297,17178.470703,17254.169922,17254.169922,0
1999-10-20,17297.660156,17560.250000,17297.660156,17534.710938,17534.710938,0
1999-10-21,17543.830078,17605.410156,17325.769531,17448.269531,17448.269531,0
1999-10-22,17458.980469,17607.660156,17432.189453,17438.800781,17438.800781,0
1999-10-25,17494.929688,17787.730469,17494.929688,17648.789063,17648.789063,0
1999-10-26,17656.429688,17751.830078,17578.730469,17671.789063,17671.789063,0
1999-10-27,17655.779297,17655.779297,17360.830078,17382.359375,17382.359375,0
1999-10-28,17403.269531,17525.880859,17403.269531,17413.710938,17413.710938,0
1999-10-29,17467.890625,17947.570313,17467.890625,17942.080078,17942.080078,0
1999-11-01,17982.390625,18119.939453,17952.960938,17996.919922,17996.919922,0
1999-11-02,17976.910156,18058.419922,17857.109375,17991.960938,17991.960938,0
1999-11-03,null,null,null,null,null,null
1999-11-04,18067.359375,18377.730469,18067.359375,18348.130859,18348.130859,0
1999-11-05,18340.179688,18491.310547,18173.970703,18354.900391,18354.900391,0
1999-11-08,18381.240234,18481.519531,18179.779297,18240.980469,18240.980469,0
1999-11-09,18259.410156,18498.050781,18259.410156,18292.160156,18292.160156,0
1999-11-10,18258.369141,18622.779297,18214.789063,18567.869141,18567.869141,0
1999-11-11,18551.859375,18659.550781,18310.259766,18327.279297,18327.279297,0
1999-11-12,18358.279297,18483.500000,18245.699219,18258.550781,18258.550781,0
1999-11-15,18295.500000,18519.519531,18198.089844,18198.089844,18198.089844,0
1999-11-16,18214.890625,18289.410156,18090.919922,18155.140625,18155.140625,0
1999-11-17,18218.720703,18509.699219,18071.250000,18274.820313,18274.820313,0
1999-11-18,18299.949219,18686.869141,18292.300781,18532.810547,18532.810547,0
1999-11-19,18576.419922,18837.009766,18570.839844,18570.839844,18570.839844,0
1999-11-22,18607.050781,18848.730469,18607.050781,18822.119141,18822.119141,0
1999-11-23,null,null,null,null,null,null
1999-11-24,18796.019531,19036.080078,18664.019531,18896.210938,18896.210938,0
1999-11-25,18914.640625,19020.900391,18649.310547,18721.779297,18721.779297,0
1999-11-26,18776.980469,19002.250000,18675.050781,18914.500000,18914.500000,0
1999-11-29,18883.410156,18909.890625,18722.890625,18850.269531,18850.269531,0
1999-11-30,18853.439453,18864.859375,18477.720703,18558.230469,18558.230469,0
1999-12-01,18563.259766,18718.919922,18465.820313,18495.949219,18495.949219,0
1999-12-02,18535.880859,18684.199219,18339.849609,18514.410156,18514.410156,0
1999-12-03,18528.089844,18610.769531,18349.609375,18368.140625,18368.140625,0
1999-12-06,18380.699219,18664.490234,18380.699219,18507.199219,18507.199219,0
1999-12-07,18512.980469,18657.439453,18466.400391,18593.960938,18593.960938,0
1999-12-08,18556.630859,18604.910156,18383.890625,18401.199219,18401.199219,0
1999-12-09,18405.759766,18405.759766,18081.779297,18260.720703,18260.720703,0
1999-12-10,18264.539063,18416.070313,18212.990234,18271.849609,18271.849609,0
1999-12-13,18284.980469,18284.980469,18150.710938,18205.080078,18205.080078,0
1999-12-14,18204.519531,18210.179688,18039.609375,18165.550781,18165.550781,0
1999-12-15,18145.349609,18302.830078,18030.720703,18138.359375,18138.359375,0
1999-12-16,18126.539063,18187.500000,18006.320313,18111.310547,18111.310547,0
1999-12-17,18126.109375,18255.919922,18095.119141,18095.119141,18095.119141,0
1999-12-20,18137.939453,18272.250000,18060.349609,18175.490234,18175.490234,0
1999-12-21,18166.279297,18168.099609,18024.640625,18080.380859,18080.380859,0
1999-12-22,18164.339844,18461.929688,18164.339844,18461.929688,18461.929688,0
1999-12-23,null,null,null,null,null,null
1999-12-24,18496.460938,18777.039063,18496.460938,18584.949219,18584.949219,0
1999-12-27,18596.490234,18666.619141,18472.599609,18546.900391,18546.900391,0
1999-12-28,18545.410156,18816.699219,18480.789063,18783.519531,18783.519531,0
1999-12-29,18777.849609,18886.039063,18729.080078,18810.580078,18810.580078,0
1999-12-30,18793.550781,18960.330078,18722.509766,18934.339844,18934.339844,0
1999-12-31,null,null,null,null,null,null
2000-01-03,null,null,null,null,null,null
2000-01-04,18937.449219,19187.609375,18937.449219,19002.859375,19002.859375,0
2000-01-05,19003.509766,19003.509766,18221.820313,18542.550781,18542.550781,0
2000-01-06,18574.009766,18582.740234,18168.269531,18168.269531,18168.269531,0
2000-01-07,18194.050781,18285.730469,18068.099609,18193.410156,18193.410156,0
2000-01-10,null,null,null,null,null,null
2000-01-11,18246.099609,18887.560547,18246.099609,18850.919922,18850.919922,0
2000-01-12,18780.169922,18811.869141,18626.919922,18677.419922,18677.419922,0
2000-01-13,18667.179688,18845.029297,18667.179688,18833.289063,18833.289063,0
2000-01-14,18882.990234,19058.019531,18733.830078,18956.550781,18956.550781,0
2000-01-17,19025.619141,19442.580078,19025.619141,19437.230469,19437.230469,0
2000-01-18,19412.470703,19412.470703,19145.169922,19196.570313,19196.570313,0
2000-01-19,19181.869141,19181.869141,18897.750000,18897.750000,18897.750000,0
2000-01-20,18930.259766,19167.029297,18921.109375,19008.009766,19008.009766,0
2000-01-21,18994.890625,18994.890625,18713.169922,18878.089844,18878.089844,0
2000-01-24,18878.460938,19124.570313,18877.130859,19056.710938,19056.710938,0
2000-01-25,19004.390625,19131.189453,18815.369141,18895.529297,18895.529297,0
2000-01-26,18982.839844,19145.900391,18982.839844,19111.189453,19111.189453,0
2000-01-27,19125.619141,19238.080078,18971.679688,19209.720703,19209.720703,0
2000-01-28,19261.009766,19595.830078,19237.490234,19434.779297,19434.779297,0
2000-01-31,19375.109375,19539.699219,19224.470703,19539.699219,19539.699219,0
2000-02-01,19536.679688,19553.679688,19266.960938,19423.380859,19423.380859,0
2000-02-02,19522.330078,19860.259766,19522.330078,19578.910156,19578.910156,0
2000-02-03,19648.349609,19878.830078,19648.349609,19786.419922,19786.419922,0
2000-02-04,19866.189453,20011.910156,19752.119141,19763.130859,19763.130859,0
2000-02-07,19832.759766,19948.599609,19780.560547,19945.429688,19945.429688,0
2000-02-08,19955.300781,19983.439453,19834.810547,19868.880859,19868.880859,0
2000-02-09,19930.410156,20046.140625,19925.640625,20007.769531,20007.769531,0
2000-02-10,19915.529297,19915.560547,19710.019531,19710.019531,19710.019531,0
2000-02-11,null,null,null,null,null,null
2000-02-14,19698.570313,19748.419922,19556.460938,19556.460938,19556.460938,0
2000-02-15,19587.820313,19689.160156,19331.050781,19367.830078,19367.830078,0
2000-02-16,19418.560547,19612.599609,19300.140625,19599.179688,19599.179688,0
2000-02-17,19646.369141,19803.689453,19518.080078,19791.400391,19791.400391,0
2000-02-18,19852.179688,19862.939453,19670.050781,19789.029297,19789.029297,0
2000-02-21,19736.150391,19763.509766,19543.750000,19543.750000,19543.750000,0
2000-02-22,19553.619141,19712.369141,19353.400391,19390.580078,19390.580078,0
2000-02-23,19439.169922,19527.789063,19373.039063,19519.550781,19519.550781,0
2000-02-24,19616.259766,19698.949219,19558.039063,19571.439453,19571.439453,0
2000-02-25,19623.380859,19817.880859,19539.000000,19817.880859,19817.880859,0
2000-02-28,19783.439453,19904.859375,19713.859375,19720.099609,19720.099609,0
2000-02-29,19761.519531,19978.750000,19747.019531,19959.519531,19959.519531,0
2000-03-01,20030.080078,20165.509766,20007.640625,20081.669922,20081.669922,0
2000-03-02,20097.589844,20202.960938,19903.289063,20065.109375,20065.109375,0
2000-03-03,20023.039063,20034.599609,19859.419922,19927.539063,19927.539063,0
2000-03-06,20041.480469,20160.029297,19742.580078,19796.349609,19796.349609,0
2000-03-07,19802.539063,19944.240234,19704.230469,19944.240234,19944.240234,0
2000-03-08,19856.369141,19856.369141,19692.039063,19766.800781,19766.800781,0
2000-03-09,19751.720703,19885.539063,19614.820313,19662.330078,19662.330078,0
2000-03-10,19734.839844,19982.439453,19686.500000,19750.400391,19750.400391,0
2000-03-13,19731.500000,19760.349609,19060.080078,19189.929688,19189.929688,0
2000-03-14,19139.570313,19335.220703,18956.250000,19141.839844,19141.839844,0
2000-03-15,19120.060547,19120.060547,18765.880859,19078.599609,19078.599609,0
2000-03-16,19095.630859,19313.179688,18892.259766,19253.230469,19253.230469,0
2000-03-17,19335.599609,19573.480469,19335.599609,19566.320313,19566.320313,0
2000-03-20,null,null,null,null,null,null
2000-03-21,19598.529297,19602.359375,19455.109375,19602.359375,19602.359375,0
2000-03-22,19612.230469,19734.429688,19602.880859,19733.589844,19733.589844,0
2000-03-23,19749.509766,19762.300781,19568.769531,19704.599609,19704.599609,0
2000-03-24,19752.160156,20012.410156,19697.570313,19958.080078,19958.080078,0
2000-03-27,19976.140625,20295.689453,19880.109375,20281.029297,20281.029297,0
2000-03-28,20273.679688,20388.179688,20014.080078,20374.339844,20374.339844,0
2000-03-29,20406.560547,20809.179688,20406.560547,20706.650391,20706.650391,0
2000-03-30,20706.449219,20809.789063,20439.439453,20441.500000,20441.500000,0
2000-03-31,20371.070313,20550.099609,20259.349609,20337.320313,20337.320313,0
2000-04-03,20327.789063,20726.990234,20271.919922,20726.990234,20726.990234,0
2000-04-04,20747.820313,20747.820313,20536.330078,20594.929688,20594.929688,0
2000-04-05,20546.599609,20654.630859,20311.789063,20462.769531,20462.769531,0
2000-04-06,20476.230469,20556.970703,20171.619141,20223.609375,20223.609375,0
2000-04-07,20269.589844,20463.669922,20252.810547,20252.810547,20252.810547,0
2000-04-10,20368.810547,20640.109375,20368.810547,20619.060547,20619.060547,0
2000-04-11,20544.400391,20656.869141,20516.939453,20522.519531,20522.519531,0
2000-04-12,20475.960938,20833.210938,20436.740234,20833.210938,20833.210938,0
2000-04-13,20736.400391,20736.400391,20385.160156,20526.419922,20526.419922,0
2000-04-14,20456.480469,20604.369141,20330.890625,20434.679688,20434.679688,0
2000-04-17,20341.500000,20341.500000,18603.869141,19008.640625,19008.640625,0
2000-04-18,19089.000000,19330.400391,18547.380859,18969.519531,18969.519531,0
2000-04-19,18998.060547,19192.630859,18794.480469,19086.619141,19086.619141,0
2000-04-20,19041.529297,19382.439453,18959.320313,18959.320313,18959.320313,0
2000-04-21,19050.679688,19269.060547,18091.099609,18252.679688,18252.679688,0
2000-04-24,18247.480469,18987.339844,18247.480469,18480.150391,18480.150391,0
2000-04-25,18433.300781,18630.300781,18176.830078,18272.330078,18272.330078,0
2000-04-26,18326.900391,18439.179688,17948.359375,18134.310547,18134.310547,0
2000-04-27,18122.699219,18245.439453,18012.410156,18019.169922,18019.169922,0
2000-04-28,18035.539063,18137.009766,17926.429688,17973.699219,17973.699219,0
2000-05-01,17979.250000,18403.080078,17979.250000,18403.080078,18403.080078,0
2000-05-02,18497.519531,18586.160156,18428.919922,18439.359375,18439.359375,0
2000-05-03,null,null,null,null,null,null
2000-05-04,null,null,null,null,null,null
2000-05-05,null,null,null,null,null,null
2000-05-08,18465.710938,18475.449219,18189.800781,18199.960938,18199.960938,0
2000-05-09,18152.369141,18152.369141,17804.039063,17844.539063,17844.539063,0
2000-05-10,17799.210938,17803.439453,17393.589844,17701.470703,17701.470703,0
2000-05-11,17605.650391,17605.650391,16779.419922,16882.460938,16882.460938,0
2000-05-12,16963.869141,17362.199219,16963.869141,17357.859375,17357.859375,0
2000-05-15,17396.449219,17396.449219,17192.710938,17313.689453,17313.689453,0
2000-05-16,17342.839844,17558.509766,17283.519531,17551.250000,17551.250000,0
2000-05-17,17588.810547,17691.390625,17348.880859,17404.029297,17404.029297,0
2000-05-18,17365.089844,17365.089844,16971.820313,17031.630859,17031.630859,0
2000-05-19,16960.289063,16960.289063,16572.050781,16858.169922,16858.169922,0
2000-05-22,16802.660156,16802.660156,16174.400391,16386.009766,16386.009766,0
2000-05-23,16345.259766,16493.699219,16169.929688,16318.730469,16318.730469,0
2000-05-24,16237.879883,16261.330078,15876.339844,16044.440430,16044.440430,0
2000-05-25,16090.360352,16374.059570,16090.360352,16247.820313,16247.820313,0
2000-05-26,16219.019531,16219.019531,15870.250000,16008.139648,16008.139648,0
2000-05-29,16028.759766,16245.440430,16028.759766,16245.440430,16245.440430,0
2000-05-30,16275.959961,16485.539063,16210.040039,16228.900391,16228.900391,0
2000-05-31,16274.139648,16538.669922,16224.059570,16332.450195,16332.450195,0
2000-06-01,16320.080078,16694.300781,16320.080078,16694.300781,16694.300781,0
2000-06-02,16682.250000,16941.419922,16682.250000,16800.060547,16800.060547,0
2000-06-05,16842.039063,17261.869141,16842.039063,17201.789063,17201.789063,0
2000-06-06,17163.390625,17207.150391,17064.919922,17170.080078,17170.080078,0
2000-06-07,17134.140625,17206.980469,17019.250000,17144.960938,17144.960938,0
2000-06-08,17177.449219,17250.830078,16979.300781,17004.339844,17004.339844,0
2000-06-09,17004.720703,17004.720703,16785.769531,16861.910156,16861.910156,0
2000-06-12,16876.679688,17018.640625,16791.869141,16980.609375,16980.609375,0
2000-06-13,16950.929688,16950.929688,16768.859375,16914.949219,16914.949219,0
2000-06-14,16920.210938,16920.210938,16477.980469,16654.419922,16654.419922,0
2000-06-15,16635.240234,16635.240234,16334.959961,16338.700195,16338.700195,0
2000-06-16,16358.709961,16480.080078,16289.919922,16318.309570,16318.309570,0
2000-06-19,16382.110352,16627.539063,16359.959961,16591.349609,16591.349609,0
2000-06-20,16645.990234,16907.550781,16645.990234,16907.550781,16907.550781,0
2000-06-21,16922.250000,17212.380859,16854.210938,17210.080078,17210.080078,0
2000-06-22,17228.849609,17364.259766,17092.439453,17106.009766,17106.009766,0
2000-06-23,17055.669922,17214.470703,16899.000000,16963.210938,16963.210938,0
2000-06-26,16927.269531,16975.070313,16761.589844,16925.400391,16925.400391,0
2000-06-27,16969.480469,17285.470703,16969.480469,17279.060547,17279.060547,0
2000-06-28,17289.310547,17421.070313,17230.039063,17370.169922,17370.169922,0
2000-06-29,17448.349609,17511.320313,17383.009766,17475.900391,17475.900391,0
2000-06-30,17482.089844,17510.070313,17305.810547,17411.050781,17411.050781,0
2000-07-03,17451.650391,17636.669922,17451.650391,17614.660156,17614.660156,0
2000-07-04,17655.570313,17661.109375,17434.070313,17470.150391,17470.150391,0
2000-07-05,17473.759766,17576.279297,17364.699219,17435.949219,17435.949219,0
2000-07-06,17402.710938,17402.710938,17154.580078,17282.369141,17282.369141,0
2000-07-07,17290.460938,17483.470703,17290.460938,17398.240234,17398.240234,0
2000-07-10,17421.560547,17594.660156,17421.560547,17572.679688,17572.679688,0
2000-07-11,17567.500000,17573.689453,17436.580078,17504.359375,17504.359375,0
2000-07-12,17519.039063,17541.980469,17210.179688,17342.130859,17342.130859,0
2000-07-13,17348.339844,17348.339844,17009.650391,17036.900391,17036.900391,0
2000-07-14,17136.699219,17176.199219,17019.500000,17142.900391,17142.900391,0
2000-07-17,17188.980469,17476.859375,17150.169922,17286.830078,17286.830078,0
2000-07-18,17261.080078,17349.589844,16834.019531,16945.070313,16945.070313,0
2000-07-19,16905.339844,17015.470703,16703.009766,16983.570313,16983.570313,0
2000-07-20,null,null,null,null,null,null
2000-07-21,17025.660156,17098.740234,16800.589844,16811.490234,16811.490234,0
2000-07-24,16767.199219,16767.199219,16370.500000,16547.119141,16547.119141,0
2000-07-25,16506.150391,16573.589844,16341.519531,16573.589844,16573.589844,0
2000-07-26,16553.570313,16563.710938,16400.220703,16502.609375,16502.609375,0
2000-07-27,16457.699219,16457.699219,16027.339844,16182.009766,16182.009766,0
2000-07-28,16134.190430,16134.190430,15815.530273,15838.570313,15838.570313,0
2000-07-31,15821.309570,15854.660156,15394.709961,15727.490234,15727.490234,0
2000-08-01,15784.599609,16099.669922,15773.719727,16099.669922,16099.669922,0
2000-08-02,16118.799805,16211.549805,16054.660156,16206.190430,16206.190430,0
2000-08-03,16185.719727,16185.719727,15725.980469,15814.440430,15814.440430,0
2000-08-04,15799.990234,15897.250000,15557.330078,15667.360352,15667.360352,0
2000-08-07,15666.809570,16039.400391,15666.809570,16002.709961,16002.709961,0
2000-08-08,16044.809570,16073.200195,15755.219727,15820.110352,15820.110352,0
2000-08-09,15873.419922,16034.599609,15778.860352,16034.599609,16034.599609,0
2000-08-10,16050.870117,16053.610352,15946.599609,15975.650391,15975.650391,0
2000-08-11,16008.059570,16125.660156,15888.559570,16117.500000,16117.500000,0
2000-08-14,16109.950195,16227.349609,16055.070313,16153.910156,16153.910156,0
2000-08-15,16181.500000,16309.500000,16131.480469,16298.290039,16298.290039,0
2000-08-16,16300.490234,16409.130859,16249.940430,16356.030273,16356.030273,0
2000-08-17,16356.139648,16356.139648,16079.740234,16161.030273,16161.030273,0
2000-08-18,16156.639648,16280.490234,16118.889648,16280.490234,16280.490234,0
2000-08-21,16249.940430,16257.339844,15945.919922,16040.179688,16040.179688,0
2000-08-22,16075.519531,16454.740234,15985.200195,16454.740234,16454.740234,0
